Row ID,Order ID,Order Date,Year,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name,Total Discount,Average Sales
359,CA-2013-130001,41388,41388,41393,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,36.24,5,0.2,11.325,Southworth 25% Cotton Linen-Finish Paper & Envelopes,,
9668,CA-2013-126270,41388,41388,41392,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672,West,OFF-BI-10002764,Office Supplies,Binders,18.088,7,0.2,6.5569,Recycled Pressboard Report Cover with Reinforced Top Hinge,,
4988,CA-2013-149279,41389,41389,41393,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10004287,Furniture,Chairs,1325.76,6,0.2,149.148,SAFCO Arco Folding Chair,,
1180,CA-2013-168081,41389,41389,41392,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10003174,Technology,Accessories,258.696,3,0.2,64.674,Plantronics S12 Corded Telephone Headset System,,
4987,CA-2013-149279,41389,41389,41393,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003441,Office Supplies,Paper,15.552,3,0.2,5.4432,Xerox 226,,
3235,CA-2013-138933,41389,41389,41392,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,3.984,1,0.2,1.3944,Cardinal Holdit Business Card Pockets,,
4989,CA-2013-149279,41389,41389,41393,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004040,Office Supplies,Binders,3.108,2,0.7,-2.1756,Wilson Jones Impact Binders,,
332,US-2013-150147,41390,41390,41394,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,82.8,2,0.4,-20.7,AT&T 841000 Phone,,
333,US-2013-150147,41390,41390,41394,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Binders,20.724,2,0.7,-13.816,Ibico Recycled Grain-Textured Covers,,
334,US-2013-150147,41390,41390,41394,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,Office Supplies,Binders,4.896,3,0.7,-3.4272,Wilson Jones Custom Binder Spines & Labels,,
4648,CA-2013-139556,41391,41391,41396,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004983,Furniture,Chairs,434.646,3,0.1,62.7822,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,,
611,CA-2013-161816,41393,41393,41396,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10003012,Technology,Phones,369.576,3,0.2,41.5773,Nortel Meridian M3904 Professional Digital phone,,
2614,CA-2013-137204,41393,41393,41400,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10002304,Furniture,Chairs,41.568,2,0.2,2.598,"Global Stack Chair without Arms, Black",,
7913,CA-2013-167605,41393,41393,41395,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,30.344,2,0.6,-31.8612,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",,
1072,CA-2013-152814,41393,41393,41397,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,OFF-PA-10001970,Office Supplies,Paper,29.472,3,0.2,9.9468,Xerox 1881,,
612,CA-2013-161816,41393,41393,41396,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,OFF-LA-10004345,Office Supplies,Labels,15.712,4,0.2,5.6956,Avery 493,,
2542,CA-2013-144792,41395,41395,41399,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furnishings,111.888,7,0.2,22.3776,12-1/2 Diameter Round Wall Clock,,
2155,US-2013-120460,41395,41395,41400,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,22.608,3,0.6,-10.1736,Flat Face Poster Frame,,
1716,CA-2013-154788,41395,41395,41399,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,Office Supplies,Binders,7.712,2,0.2,2.7956,Tuff Stuff Recycled Round Ring Binders,,
2665,CA-2013-164784,41396,41396,41399,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,370.62,3,0.4,-142.071,Bevis 44 x 96 Conference Tables,,
5862,CA-2013-101525,41396,41396,41399,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001497,Office Supplies,Paper,109.92,2,0,53.8608,Xerox 1914,,
5863,CA-2013-101525,41396,41396,41399,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10003936,Office Supplies,Paper,19.44,3,0,9.3312,Xerox 1994,,
5864,CA-2013-101525,41396,41396,41399,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10000716,Office Supplies,Art,11.16,2,0,4.3524,DIXON Ticonderoga Erasable Checking Pencils,,
2664,CA-2013-164784,41396,41396,41399,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-LA-10001569,Office Supplies,Labels,3.984,1,0.2,1.2948,Avery 499,,
2666,CA-2013-164784,41396,41396,41399,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10002954,Office Supplies,Binders,2.742,2,0.7,-2.0108,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,,
8505,CA-2013-109400,41397,41397,41401,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10003298,Furniture,Chairs,366.744,4,0.3,-110.0232,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",,
9854,CA-2013-158155,41397,41397,41401,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,FUR-FU-10002253,Furniture,Furnishings,214.7,5,0,83.733,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",,
5316,CA-2013-154060,41397,41397,41403,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,187.056,9,0.2,11.691,"Global Stack Chair without Arms, Black",,
9852,CA-2013-158155,41397,41397,41401,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001670,Office Supplies,Binders,90.48,3,0.2,33.93,Vinyl Sectional Post Binders,,
1278,CA-2013-148698,41397,41397,41402,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10004022,Office Supplies,Art,86.352,3,0.2,5.397,Panasonic KP-380BK Classic Electric Pencil Sharpener,,
3238,CA-2013-146836,41397,41397,41397,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000315,Office Supplies,Binders,45.576,3,0.2,15.9516,Poly Designer Cover & Back,,
3237,CA-2013-146836,41397,41397,41397,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001580,Office Supplies,Storage,44.94,3,0,12.5832,Super Decoflex Portable Personal File,,
7849,CA-2013-104311,41397,41397,41401,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10000321,Office Supplies,Storage,18.936,3,0.2,-3.7872,Akro Stacking Bins,,
9853,CA-2013-158155,41397,41397,41401,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000533,Office Supplies,Paper,13.08,2,0,6.0168,Southworth Parchment Paper & Envelopes,,
7850,CA-2013-104311,41397,41397,41401,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10002957,Office Supplies,Storage,12.672,3,0.2,-3.168,Sterilite Show Offs Storage Containers,,
9851,CA-2013-158155,41397,41397,41401,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,12.56,2,0,4.0192,Eldon 200 Class Desk Accessories,,
7851,CA-2013-104311,41397,41397,41401,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-LA-10000973,Office Supplies,Labels,5.04,2,0.2,1.764,Avery 502,,
9562,CA-2013-129280,41398,41398,41400,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,431.976,3,0.2,-75.5958,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),,
9563,CA-2013-129280,41398,41398,41400,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,224.937,3,0.7,-164.9538,Cisco 8961 IP Phone Charcoal,,
9560,CA-2013-129280,41398,41398,41400,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,195.64,5,0.2,-44.019,Tennsco Industrial Shelving,,
9559,CA-2013-129280,41398,41398,41400,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,132.52,5,0.2,34.7865,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,,
9561,CA-2013-129280,41398,41398,41400,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,51.968,2,0.2,10.3936,"Computer Room Manger, 14""",,
4437,CA-2013-163398,41398,41398,41403,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,27.384,7,0.2,2.7384,Newell 316,,
4438,CA-2013-163398,41398,41398,41403,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,26.406,3,0.8,-71.2962,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,,
9564,CA-2013-129280,41398,41398,41400,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,6,2,0.2,2.1,Avery 496,,
4436,CA-2013-163398,41398,41398,41403,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,2.182,1,0.8,-3.6003,Heavy-Duty E-Z-D Binders,,
7115,US-2013-102239,41400,41400,41401,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,1685.88,6,0,320.3172,Global Adaptabilities Conference Tables,,
2821,CA-2013-160500,41400,41400,41403,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,298.776,3,0.2,7.4694,Bevis 36 x 72 Conference Tables,,
2590,CA-2013-137729,41400,41400,41404,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,246.168,3,0.2,21.5397,Cisco Small Business SPA 502G VoIP phone,,
8753,CA-2013-105662,41400,41400,41404,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198,Technology,Phones,177.48,3,0.2,19.9665,Avaya 4621SW VoIP phone,,
8752,CA-2013-105662,41400,41400,41404,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,93.248,4,0.2,31.4712,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",,
1358,CA-2013-145247,41400,41400,41402,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,79.14,3,0,36.4044,Xerox 1909,,
5696,CA-2013-126165,41400,41400,41402,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,71.088,2,0.2,-1.7772,Hon 61000 Series Interactive Training Tables,,
3041,US-2013-147991,41400,41400,41404,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270,Furniture,Furnishings,16.72,5,0.2,3.344,"Eldon Image Series Desk Accessories, Burgundy",,
2286,CA-2013-112676,41400,41400,41403,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,14.352,3,0.2,5.2026,Xerox 1965,,
2820,CA-2013-160500,41400,41400,41403,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,6.72,5,0.2,2.352,Computer Printout Index Tabs,,
2589,CA-2013-137729,41400,41400,41404,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,5.98,1,0,1.0166,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",,
7116,US-2013-102239,41400,41400,41401,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,5.728,2,0.2,2.0048,Avery Poly Binder Pockets,,
2382,CA-2013-118052,41401,41401,41405,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,FUR-FU-10004848,Furniture,Furnishings,54.712,7,0.2,11.6263,DAX Solid Wood Frames,,
6633,US-2013-146857,41401,41401,41403,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10001205,Office Supplies,Appliances,54.48,1,0,15.2544,Belkin 5 Outlet SurgeMaster Power Centers,,
2381,CA-2013-118052,41401,41401,41405,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-PA-10002581,Office Supplies,Paper,49.568,2,0.2,15.49,Xerox 1951,,
9676,CA-2013-137393,41401,41401,41405,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10001617,Furniture,Furnishings,41.6,4,0,14.144,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",,
3360,CA-2013-139234,41401,41401,41405,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004510,Technology,Accessories,26.176,2,0.2,-3.272,Logitech Desktop MK120 Mouse and keyboard Combo,,
2380,CA-2013-118052,41401,41401,41405,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-FA-10004248,Office Supplies,Fasteners,7.216,2,0.2,1.7138,Advantus T-Pin Paper Clips,,
3359,CA-2013-139234,41401,41401,41405,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10000773,Office Supplies,Binders,3.208,2,0.8,-5.2932,Insertable Tab Post Binder Dividers,,
2183,CA-2013-128818,41402,41402,41406,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-MA-10000488,Technology,Machines,3999.95,5,0,1159.9855,Bady BDG101FRU Card Printer,,
2182,CA-2013-128818,41402,41402,41406,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002084,Furniture,Chairs,442.764,4,0.1,59.0352,Hon Mobius Operator's Chair,,
2184,CA-2013-128818,41402,41402,41406,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001767,Technology,Accessories,199.95,5,0,21.9945,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,,
2180,CA-2013-128818,41402,41402,41406,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000309,Office Supplies,Binders,85.232,7,0.2,30.8966,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",,
2185,CA-2013-128818,41402,41402,41406,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-FU-10001940,Furniture,Furnishings,63.68,8,0,28.0192,Staples,,
2181,CA-2013-128818,41402,41402,41406,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-LA-10003923,Office Supplies,Labels,44.4,3,0,22.2,Alphabetical Labels for Top Tab Filing,,
1631,CA-2013-106530,41403,41403,41403,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002011,Office Supplies,Storage,1006.056,3,0.2,88.0299,Smead Adjustable Mobile File Trolley with Lockable Top,,
1602,CA-2013-164672,41403,41403,41408,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,211.96,2,0,42.392,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",,
1635,CA-2013-106530,41403,41403,41403,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10001465,Technology,Accessories,58.112,2,0.2,7.264,SanDisk Cruzer 64 GB USB Flash Drive,,
1634,CA-2013-106530,41403,41403,41403,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,25.12,2,0.2,1.57,Hanging Personal Folder File,,
4815,CA-2013-111696,41403,41403,41405,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,17.94,3,0,8.073,Xerox 1920,,
1632,CA-2013-106530,41403,41403,41403,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10002986,Office Supplies,Paper,10.688,2,0.2,3.7408,Xerox 1898,,
1633,CA-2013-106530,41403,41403,41403,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,10.368,2,0.2,3.6288,Xerox 222,,
8915,US-2013-144057,41404,41404,41408,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,856.656,6,0.2,107.082,"Hot File 7-Pocket, Floor Stand",,
494,CA-2013-169166,41404,41404,41409,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,93.98,2,0,13.1572,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,,
1558,CA-2013-109176,41404,41404,41410,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001955,Office Supplies,Art,79.36,5,0.2,9.92,Newell 319,,
8918,US-2013-144057,41404,41404,41408,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,76.64,2,0.2,26.824,Xerox 1911,,
8917,US-2013-144057,41404,41404,41408,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,48.784,4,0.8,-131.7168,Euro Pro Shark Stick Mini Vacuum,,
6847,US-2013-159093,41404,41404,41409,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,Office Supplies,Paper,32.04,4,0,14.418,"TOPS Money Receipt Book, Consecutively Numbered in Red,",,
8412,CA-2013-159765,41404,41404,41407,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,27.86,7,0,9.1938,4009 Highlighters by Sanford,,
